  phase   passband   delta    dm15       mag  
   80.0       desr   -0.30   +0.89   -16.715  
  -15.0       desr   -0.28   +0.90   -16.687  
  -14.0       desr   -0.28   +0.90   -17.024  
  -13.0       desr   -0.28   +0.90   -17.349  
  -12.0       desr   -0.28   +0.90   -17.659  
  -11.0       desr   -0.28   +0.90   -17.955  
  -10.0       desr   -0.28   +0.90   -18.257  
   -9.0       desr   -0.28   +0.90   -18.580  
   -8.0       desr   -0.28   +0.90   -18.874  
   -7.0       desr   -0.28   +0.90   -19.087  
   -6.0       desr   -0.28   +0.90   -19.217  
   -5.0       desr   -0.28   +0.90   -19.299  
   -4.0       desr   -0.28   +0.90   -19.360  
   -3.0       desr   -0.28   +0.90   -19.407  
   -2.0       desr   -0.28   +0.90   -19.441  
   -1.0       desr   -0.28   +0.90   -19.463  
    0.0       desr   -0.28   +0.90   -19.475  
    1.0       desr   -0.28   +0.90   -19.478  
    2.0       desr   -0.28   +0.90   -19.470  
    3.0       desr   -0.28   +0.90   -19.452  
    4.0       desr   -0.28   +0.90   -19.435  
    5.0       desr   -0.28   +0.90   -19.417  
    6.0       desr   -0.28   +0.90   -19.395  
    7.0       desr   -0.28   +0.90   -19.365  
    8.0       desr   -0.28   +0.90   -19.328  
    9.0       desr   -0.28   +0.90   -19.284  
   10.0       desr   -0.28   +0.90   -19.226  
   11.0       desr   -0.28   +0.90   -19.145  
   12.0       desr   -0.28   +0.90   -19.062  
   13.0       desr   -0.28   +0.90   -18.988  
   14.0       desr   -0.28   +0.90   -18.924  
   15.0       desr   -0.28   +0.90   -18.877  
   16.0       desr   -0.28   +0.90   -18.854  
   17.0       desr   -0.28   +0.90   -18.833  
   18.0       desr   -0.28   +0.90   -18.815  
   19.0       desr   -0.28   +0.90   -18.806  
   20.0       desr   -0.28   +0.90   -18.798  
   21.0       desr   -0.28   +0.90   -18.782  
   22.0       desr   -0.28   +0.90   -18.763  
   23.0       desr   -0.28   +0.90   -18.746  
   24.0       desr   -0.28   +0.90   -18.733  
   25.0       desr   -0.28   +0.90   -18.719  
   26.0       desr   -0.28   +0.90   -18.704  
   27.0       desr   -0.28   +0.90   -18.684  
   28.0       desr   -0.28   +0.90   -18.658  
   29.0       desr   -0.28   +0.90   -18.626  
   30.0       desr   -0.28   +0.90   -18.586  
   31.0       desr   -0.28   +0.90   -18.538  
   32.0       desr   -0.28   +0.90   -18.484  
   33.0       desr   -0.28   +0.90   -18.423  
   34.0       desr   -0.28   +0.90   -18.360  
   35.0       desr   -0.28   +0.90   -18.295  
   36.0       desr   -0.28   +0.90   -18.231  
   37.0       desr   -0.28   +0.90   -18.166  
   38.0       desr   -0.28   +0.90   -18.105  
   39.0       desr   -0.28   +0.90   -18.047  
   40.0       desr   -0.28   +0.90   -17.994  
   41.0       desr   -0.28   +0.90   -17.947  
   42.0       desr   -0.28   +0.90   -17.902  
   43.0       desr   -0.28   +0.90   -17.860  
   44.0       desr   -0.28   +0.90   -17.821  
   45.0       desr   -0.28   +0.90   -17.782  
   46.0       desr   -0.28   +0.90   -17.745  
   47.0       desr   -0.28   +0.90   -17.707  
   48.0       desr   -0.28   +0.90   -17.670  
   49.0       desr   -0.28   +0.90   -17.634  
   50.0       desr   -0.28   +0.90   -17.598  
   51.0       desr   -0.28   +0.90   -17.562  
   52.0       desr   -0.28   +0.90   -17.528  
   53.0       desr   -0.28   +0.90   -17.496  
   54.0       desr   -0.28   +0.90   -17.466  
   55.0       desr   -0.28   +0.90   -17.436  
   56.0       desr   -0.28   +0.90   -17.407  
   57.0       desr   -0.28   +0.90   -17.379  
   58.0       desr   -0.28   +0.90   -17.351  
   59.0       desr   -0.28   +0.90   -17.321  
   60.0       desr   -0.28   +0.90   -17.290  
   61.0       desr   -0.28   +0.90   -17.258  
   62.0       desr   -0.28   +0.90   -17.226  
   63.0       desr   -0.28   +0.90   -17.194  
   64.0       desr   -0.28   +0.90   -17.163  
   65.0       desr   -0.28   +0.90   -17.132  
   66.0       desr   -0.28   +0.90   -17.103  
   67.0       desr   -0.28   +0.90   -17.074  
   68.0       desr   -0.28   +0.90   -17.046  
   69.0       desr   -0.28   +0.90   -17.018  
   70.0       desr   -0.28   +0.90   -16.990  
   71.0       desr   -0.28   +0.90   -16.960  
   72.0       desr   -0.28   +0.90   -16.929  
   73.0       desr   -0.28   +0.90   -16.897  
   74.0       desr   -0.28   +0.90   -16.865  
   75.0       desr   -0.28   +0.90   -16.833  
   76.0       desr   -0.28   +0.90   -16.802  
   77.0       desr   -0.28   +0.90   -16.771  
   78.0       desr   -0.28   +0.90   -16.740  
   79.0       desr   -0.28   +0.90   -16.708  
   80.0       desr   -0.28   +0.90   -16.675  
  -15.0       desr   -0.26   +0.91   -16.674  
  -14.0       desr   -0.26   +0.91   -17.011  
  -13.0       desr   -0.26   +0.91   -17.335  
  -12.0       desr   -0.26   +0.91   -17.642  
  -11.0       desr   -0.26   +0.91   -17.938  
  -10.0       desr   -0.26   +0.91   -18.240  
   -9.0       desr   -0.26   +0.91   -18.564  
   -8.0       desr   -0.26   +0.91   -18.858  
   -7.0       desr   -0.26   +0.91   -19.071  
   -6.0       desr   -0.26   +0.91   -19.202  
   -5.0       desr   -0.26   +0.91   -19.285  
   -4.0       desr   -0.26   +0.91   -19.347  
   -3.0       desr   -0.26   +0.91   -19.395  
   -2.0       desr   -0.26   +0.91   -19.429  
   -1.0       desr   -0.26   +0.91   -19.452  
    0.0       desr   -0.26   +0.91   -19.464  
    1.0       desr   -0.26   +0.91   -19.467  
    2.0       desr   -0.26   +0.91   -19.459  
    3.0       desr   -0.26   +0.91   -19.441  
    4.0       desr   -0.26   +0.91   -19.424  
    5.0       desr   -0.26   +0.91   -19.405  
    6.0       desr   -0.26   +0.91   -19.383  
    7.0       desr   -0.26   +0.91   -19.352  
    8.0       desr   -0.26   +0.91   -19.314  
    9.0       desr   -0.26   +0.91   -19.269  
   10.0       desr   -0.26   +0.91   -19.211  
   11.0       desr   -0.26   +0.91   -19.128  
   12.0       desr   -0.26   +0.91   -19.044  
   13.0       desr   -0.26   +0.91   -18.970  
   14.0       desr   -0.26   +0.91   -18.905  
   15.0       desr   -0.26   +0.91   -18.857  
   16.0       desr   -0.26   +0.91   -18.834  
   17.0       desr   -0.26   +0.91   -18.812  
   18.0       desr   -0.26   +0.91   -18.794  
   19.0       desr   -0.26   +0.91   -18.786  
   20.0       desr   -0.26   +0.91   -18.777  
   21.0       desr   -0.26   +0.91   -18.761  
   22.0       desr   -0.26   +0.91   -18.742  
   23.0       desr   -0.26   +0.91   -18.724  
   24.0       desr   -0.26   +0.91   -18.710  
   25.0       desr   -0.26   +0.91   -18.696  
   26.0       desr   -0.26   +0.91   -18.679  
   27.0       desr   -0.26   +0.91   -18.658  
   28.0       desr   -0.26   +0.91   -18.631  
   29.0       desr   -0.26   +0.91   -18.598  
   30.0       desr   -0.26   +0.91   -18.558  
   31.0       desr   -0.26   +0.91   -18.509  
   32.0       desr   -0.26   +0.91   -18.453  
   33.0       desr   -0.26   +0.91   -18.392  
   34.0       desr   -0.26   +0.91   -18.328  
   35.0       desr   -0.26   +0.91   -18.263  
   36.0       desr   -0.26   +0.91   -18.197  
   37.0       desr   -0.26   +0.91   -18.133  
   38.0       desr   -0.26   +0.91   -18.071  
   39.0       desr   -0.26   +0.91   -18.013  
   40.0       desr   -0.26   +0.91   -17.961  
   41.0       desr   -0.26   +0.91   -17.913  
   42.0       desr   -0.26   +0.91   -17.868  
   43.0       desr   -0.26   +0.91   -17.827  
   44.0       desr   -0.26   +0.91   -17.787  
   45.0       desr   -0.26   +0.91   -17.748  
   46.0       desr   -0.26   +0.91   -17.711  
   47.0       desr   -0.26   +0.91   -17.673  
   48.0       desr   -0.26   +0.91   -17.636  
   49.0       desr   -0.26   +0.91   -17.601  
   50.0       desr   -0.26   +0.91   -17.564  
   51.0       desr   -0.26   +0.91   -17.529  
   52.0       desr   -0.26   +0.91   -17.495  
   53.0       desr   -0.26   +0.91   -17.462  
   54.0       desr   -0.26   +0.91   -17.432  
   55.0       desr   -0.26   +0.91   -17.403  
   56.0       desr   -0.26   +0.91   -17.374  
   57.0       desr   -0.26   +0.91   -17.345  
   58.0       desr   -0.26   +0.91   -17.317  
   59.0       desr   -0.26   +0.91   -17.287  
   60.0       desr   -0.26   +0.91   -17.255  
   61.0       desr   -0.26   +0.91   -17.223  
   62.0       desr   -0.26   +0.91   -17.191  
   63.0       desr   -0.26   +0.91   -17.159  
   64.0       desr   -0.26   +0.91   -17.127  
   65.0       desr   -0.26   +0.91   -17.096  
   66.0       desr   -0.26   +0.91   -17.065  
   67.0       desr   -0.26   +0.91   -17.036  
   68.0       desr   -0.26   +0.91   -17.009  
   69.0       desr   -0.26   +0.91   -16.981  
   70.0       desr   -0.26   +0.91   -16.953  
   71.0       desr   -0.26   +0.91   -16.923  
   72.0       desr   -0.26   +0.91   -16.891  
   73.0       desr   -0.26   +0.91   -16.859  
   74.0       desr   -0.26   +0.91   -16.827  
   75.0       desr   -0.26   +0.91   -16.795  
   76.0       desr   -0.26   +0.91   -16.763  
   77.0       desr   -0.26   +0.91   -16.732  
   78.0       desr   -0.26   +0.91   -16.701  
   79.0       desr   -0.26   +0.91   -16.669  
   80.0       desr   -0.26   +0.91   -16.636  
  -15.0       desr   -0.24   +0.92   -16.660  
  -14.0       desr   -0.24   +0.92   -16.998  
  -13.0       desr   -0.24   +0.92   -17.321  
  -12.0       desr   -0.24   +0.92   -17.625  
  -11.0       desr   -0.24   +0.92   -17.919  
  -10.0       desr   -0.24   +0.92   -18.222  
   -9.0       desr   -0.24   +0.92   -18.547  
   -8.0       desr   -0.24   +0.92   -18.842  
   -7.0       desr   -0.24   +0.92   -19.055  
   -6.0       desr   -0.24   +0.92   -19.187  
   -5.0       desr   -0.24   +0.92   -19.271  
   -4.0       desr   -0.24   +0.92   -19.334  
   -3.0       desr   -0.24   +0.92   -19.383  
   -2.0       desr   -0.24   +0.92   -19.418  
   -1.0       desr   -0.24   +0.92   -19.440  
    0.0       desr   -0.24   +0.92   -19.453  
    1.0       desr   -0.24   +0.92   -19.456  
    2.0       desr   -0.24   +0.92   -19.448  
    3.0       desr   -0.24   +0.92   -19.430  
    4.0       desr   -0.24   +0.92   -19.412  
    5.0       desr   -0.24   +0.92   -19.394  
    6.0       desr   -0.24   +0.92   -19.370  
    7.0       desr   -0.24   +0.92   -19.339  
    8.0       desr   -0.24   +0.92   -19.301  
    9.0       desr   -0.24   +0.92   -19.255  
   10.0       desr   -0.24   +0.92   -19.195  
   11.0       desr   -0.24   +0.92   -19.111  
   12.0       desr   -0.24   +0.92   -19.027  
   13.0       desr   -0.24   +0.92   -18.952  
   14.0       desr   -0.24   +0.92   -18.886  
   15.0       desr   -0.24   +0.92   -18.837  
   16.0       desr   -0.24   +0.92   -18.814  
   17.0       desr   -0.24   +0.92   -18.792  
   18.0       desr   -0.24   +0.92   -18.773  
   19.0       desr   -0.24   +0.92   -18.765  
   20.0       desr   -0.24   +0.92   -18.756  
   21.0       desr   -0.24   +0.92   -18.740  
   22.0       desr   -0.24   +0.92   -18.721  
   23.0       desr   -0.24   +0.92   -18.703  
   24.0       desr   -0.24   +0.92   -18.688  
   25.0       desr   -0.24   +0.92   -18.673  
   26.0       desr   -0.24   +0.92   -18.655  
   27.0       desr   -0.24   +0.92   -18.633  
   28.0       desr   -0.24   +0.92   -18.605  
   29.0       desr   -0.24   +0.92   -18.571  
   30.0       desr   -0.24   +0.92   -18.529  
   31.0       desr   -0.24   +0.92   -18.480  
   32.0       desr   -0.24   +0.92   -18.423  
   33.0       desr   -0.24   +0.92   -18.361  
   34.0       desr   -0.24   +0.92   -18.296  
   35.0       desr   -0.24   +0.92   -18.230  
   36.0       desr   -0.24   +0.92   -18.165  
   37.0       desr   -0.24   +0.92   -18.100  
   38.0       desr   -0.24   +0.92   -18.038  
   39.0       desr   -0.24   +0.92   -17.980  
   40.0       desr   -0.24   +0.92   -17.927  
   41.0       desr   -0.24   +0.92   -17.879  
   42.0       desr   -0.24   +0.92   -17.835  
   43.0       desr   -0.24   +0.92   -17.793  
   44.0       desr   -0.24   +0.92   -17.753  
   45.0       desr   -0.24   +0.92   -17.715  
   46.0       desr   -0.24   +0.92   -17.677  
   47.0       desr   -0.24   +0.92   -17.640  
   48.0       desr   -0.24   +0.92   -17.603  
   49.0       desr   -0.24   +0.92   -17.567  
   50.0       desr   -0.24   +0.92   -17.531  
   51.0       desr   -0.24   +0.92   -17.495  
   52.0       desr   -0.24   +0.92   -17.462  
   53.0       desr   -0.24   +0.92   -17.429  
   54.0       desr   -0.24   +0.92   -17.399  
   55.0       desr   -0.24   +0.92   -17.369  
   56.0       desr   -0.24   +0.92   -17.340  
   57.0       desr   -0.24   +0.92   -17.311  
   58.0       desr   -0.24   +0.92   -17.282  
   59.0       desr   -0.24   +0.92   -17.252  
   60.0       desr   -0.24   +0.92   -17.221  
   61.0       desr   -0.24   +0.92   -17.188  
   62.0       desr   -0.24   +0.92   -17.155  
   63.0       desr   -0.24   +0.92   -17.123  
   64.0       desr   -0.24   +0.92   -17.091  
   65.0       desr   -0.24   +0.92   -17.059  
   66.0       desr   -0.24   +0.92   -17.028  
   67.0       desr   -0.24   +0.92   -16.999  
   68.0       desr   -0.24   +0.92   -16.972  
   69.0       desr   -0.24   +0.92   -16.944  
   70.0       desr   -0.24   +0.92   -16.915  
   71.0       desr   -0.24   +0.92   -16.885  
   72.0       desr   -0.24   +0.92   -16.853  
   73.0       desr   -0.24   +0.92   -16.821  
   74.0       desr   -0.24   +0.92   -16.789  
   75.0       desr   -0.24   +0.92   -16.757  
   76.0       desr   -0.24   +0.92   -16.725  
   77.0       desr   -0.24   +0.92   -16.694  
   78.0       desr   -0.24   +0.92   -16.662  
   79.0       desr   -0.24   +0.92   -16.630  
   80.0       desr   -0.24   +0.92   -16.597  
  -15.0       desr   -0.22   +0.93   -16.645  
  -14.0       desr   -0.22   +0.93   -16.984  
  -13.0       desr   -0.22   +0.93   -17.306  
  -12.0       desr   -0.22   +0.93   -17.608  
  -11.0       desr   -0.22   +0.93   -17.901  
  -10.0       desr   -0.22   +0.93   -18.204  
   -9.0       desr   -0.22   +0.93   -18.530  
   -8.0       desr   -0.22   +0.93   -18.825  
   -7.0       desr   -0.22   +0.93   -19.039  
   -6.0       desr   -0.22   +0.93   -19.172  
   -5.0       desr   -0.22   +0.93   -19.257  
   -4.0       desr   -0.22   +0.93   -19.321  
   -3.0       desr   -0.22   +0.93   -19.370  
   -2.0       desr   -0.22   +0.93   -19.406  
   -1.0       desr   -0.22   +0.93   -19.429  
    0.0       desr   -0.22   +0.93   -19.442  
    1.0       desr   -0.22   +0.93   -19.445  
    2.0       desr   -0.22   +0.93   -19.437  
    3.0       desr   -0.22   +0.93   -19.419  
    4.0       desr   -0.22   +0.93   -19.401  
    5.0       desr   -0.22   +0.93   -19.382  
    6.0       desr   -0.22   +0.93   -19.358  
    7.0       desr   -0.22   +0.93   -19.326  
    8.0       desr   -0.22   +0.93   -19.287  
    9.0       desr   -0.22   +0.93   -19.241  
   10.0       desr   -0.22   +0.93   -19.180  
   11.0       desr   -0.22   +0.93   -19.095  
   12.0       desr   -0.22   +0.93   -19.009  
   13.0       desr   -0.22   +0.93   -18.933  
   14.0       desr   -0.22   +0.93   -18.866  
   15.0       desr   -0.22   +0.93   -18.818  
   16.0       desr   -0.22   +0.93   -18.793  
   17.0       desr   -0.22   +0.93   -18.771  
   18.0       desr   -0.22   +0.93   -18.752  
   19.0       desr   -0.22   +0.93   -18.744  
   20.0       desr   -0.22   +0.93   -18.736  
   21.0       desr   -0.22   +0.93   -18.719  
   22.0       desr   -0.22   +0.93   -18.700  
   23.0       desr   -0.22   +0.93   -18.681  
   24.0       desr   -0.22   +0.93   -18.665  
   25.0       desr   -0.22   +0.93   -18.649  
   26.0       desr   -0.22   +0.93   -18.631  
   27.0       desr   -0.22   +0.93   -18.608  
   28.0       desr   -0.22   +0.93   -18.579  
   29.0       desr   -0.22   +0.93   -18.543  
   30.0       desr   -0.22   +0.93   -18.501  
   31.0       desr   -0.22   +0.93   -18.450  
   32.0       desr   -0.22   +0.93   -18.393  
   33.0       desr   -0.22   +0.93   -18.330  
   34.0       desr   -0.22   +0.93   -18.264  
   35.0       desr   -0.22   +0.93   -18.198  
   36.0       desr   -0.22   +0.93   -18.132  
   37.0       desr   -0.22   +0.93   -18.067  
   38.0       desr   -0.22   +0.93   -18.005  
   39.0       desr   -0.22   +0.93   -17.947  
   40.0       desr   -0.22   +0.93   -17.894  
   41.0       desr   -0.22   +0.93   -17.846  
   42.0       desr   -0.22   +0.93   -17.801  
   43.0       desr   -0.22   +0.93   -17.759  
   44.0       desr   -0.22   +0.93   -17.720  
   45.0       desr   -0.22   +0.93   -17.681  
   46.0       desr   -0.22   +0.93   -17.644  
   47.0       desr   -0.22   +0.93   -17.606  
   48.0       desr   -0.22   +0.93   -17.569  
   49.0       desr   -0.22   +0.93   -17.534  
   50.0       desr   -0.22   +0.93   -17.498  
   51.0       desr   -0.22   +0.93   -17.462  
   52.0       desr   -0.22   +0.93   -17.428  
   53.0       desr   -0.22   +0.93   -17.396  
   54.0       desr   -0.22   +0.93   -17.366  
   55.0       desr   -0.22   +0.93   -17.336  
   56.0       desr   -0.22   +0.93   -17.306  
   57.0       desr   -0.22   +0.93   -17.277  
