  phase   passband   delta    dm15       mag  
   79.0       desr   -0.06   +1.03   -15.965  
   80.0       desr   -0.06   +1.03   -15.925  
  -15.0       desr   -0.04   +1.04   -16.227  
  -14.0       desr   -0.04   +1.04   -16.574  
  -13.0       desr   -0.04   +1.04   -16.891  
  -12.0       desr   -0.04   +1.04   -17.179  
  -11.0       desr   -0.04   +1.04   -17.464  
  -10.0       desr   -0.04   +1.04   -17.757  
   -9.0       desr   -0.04   +1.04   -18.068  
   -8.0       desr   -0.04   +1.04   -18.340  
   -7.0       desr   -0.04   +1.04   -18.538  
   -6.0       desr   -0.04   +1.04   -18.675  
   -5.0       desr   -0.04   +1.04   -18.767  
   -4.0       desr   -0.04   +1.04   -18.820  
   -3.0       desr   -0.04   +1.04   -18.842  
   -2.0       desr   -0.04   +1.04   -18.830  
   -1.0       desr   -0.04   +1.04   -18.805  
    0.0       desr   -0.04   +1.04   -18.769  
    1.0       desr   -0.04   +1.04   -18.739  
    2.0       desr   -0.04   +1.04   -18.691  
    3.0       desr   -0.04   +1.04   -18.660  
    4.0       desr   -0.04   +1.04   -18.626  
    5.0       desr   -0.04   +1.04   -18.592  
    6.0       desr   -0.04   +1.04   -18.548  
    7.0       desr   -0.04   +1.04   -18.491  
    8.0       desr   -0.04   +1.04   -18.431  
    9.0       desr   -0.04   +1.04   -18.375  
   10.0       desr   -0.04   +1.04   -18.308  
   11.0       desr   -0.04   +1.04   -18.221  
   12.0       desr   -0.04   +1.04   -18.140  
   13.0       desr   -0.04   +1.04   -18.089  
   14.0       desr   -0.04   +1.04   -18.051  
   15.0       desr   -0.04   +1.04   -18.041  
   16.0       desr   -0.04   +1.04   -18.059  
   17.0       desr   -0.04   +1.04   -18.076  
   18.0       desr   -0.04   +1.04   -18.091  
   19.0       desr   -0.04   +1.04   -18.112  
   20.0       desr   -0.04   +1.04   -18.131  
   21.0       desr   -0.04   +1.04   -18.145  
   22.0       desr   -0.04   +1.04   -18.156  
   23.0       desr   -0.04   +1.04   -18.169  
   24.0       desr   -0.04   +1.04   -18.183  
   25.0       desr   -0.04   +1.04   -18.195  
   26.0       desr   -0.04   +1.04   -18.202  
   27.0       desr   -0.04   +1.04   -18.201  
   28.0       desr   -0.04   +1.04   -18.193  
   29.0       desr   -0.04   +1.04   -18.173  
   30.0       desr   -0.04   +1.04   -18.141  
   31.0       desr   -0.04   +1.04   -18.096  
   32.0       desr   -0.04   +1.04   -18.042  
   33.0       desr   -0.04   +1.04   -17.981  
   34.0       desr   -0.04   +1.04   -17.919  
   35.0       desr   -0.04   +1.04   -17.857  
   36.0       desr   -0.04   +1.04   -17.789  
   37.0       desr   -0.04   +1.04   -17.713  
   38.0       desr   -0.04   +1.04   -17.634  
   39.0       desr   -0.04   +1.04   -17.553  
   40.0       desr   -0.04   +1.04   -17.475  
   41.0       desr   -0.04   +1.04   -17.405  
   42.0       desr   -0.04   +1.04   -17.343  
   43.0       desr   -0.04   +1.04   -17.288  
   44.0       desr   -0.04   +1.04   -17.238  
   45.0       desr   -0.04   +1.04   -17.192  
   46.0       desr   -0.04   +1.04   -17.152  
   47.0       desr   -0.04   +1.04   -17.115  
   48.0       desr   -0.04   +1.04   -17.080  
   49.0       desr   -0.04   +1.04   -17.047  
   50.0       desr   -0.04   +1.04   -17.016  
   51.0       desr   -0.04   +1.04   -16.983  
   52.0       desr   -0.04   +1.04   -16.945  
   53.0       desr   -0.04   +1.04   -16.907  
   54.0       desr   -0.04   +1.04   -16.869  
   55.0       desr   -0.04   +1.04   -16.830  
   56.0       desr   -0.04   +1.04   -16.787  
   57.0       desr   -0.04   +1.04   -16.740  
   58.0       desr   -0.04   +1.04   -16.689  
   59.0       desr   -0.04   +1.04   -16.647  
   60.0       desr   -0.04   +1.04   -16.608  
   61.0       desr   -0.04   +1.04   -16.571  
   62.0       desr   -0.04   +1.04   -16.538  
   63.0       desr   -0.04   +1.04   -16.506  
   64.0       desr   -0.04   +1.04   -16.476  
   65.0       desr   -0.04   +1.04   -16.447  
   66.0       desr   -0.04   +1.04   -16.417  
   67.0       desr   -0.04   +1.04   -16.382  
   68.0       desr   -0.04   +1.04   -16.346  
   69.0       desr   -0.04   +1.04   -16.309  
   70.0       desr   -0.04   +1.04   -16.272  
   71.0       desr   -0.04   +1.04   -16.235  
   72.0       desr   -0.04   +1.04   -16.200  
   73.0       desr   -0.04   +1.04   -16.164  
   74.0       desr   -0.04   +1.04   -16.130  
   75.0       desr   -0.04   +1.04   -16.091  
   76.0       desr   -0.04   +1.04   -16.052  
   77.0       desr   -0.04   +1.04   -16.013  
   78.0       desr   -0.04   +1.04   -15.973  
   79.0       desr   -0.04   +1.04   -15.933  
   80.0       desr   -0.04   +1.04   -15.893  
  -15.0       desr   -0.02   +1.05   -16.204  
  -14.0       desr   -0.02   +1.05   -16.554  
  -13.0       desr   -0.02   +1.05   -16.872  
  -12.0       desr   -0.02   +1.05   -17.160  
  -11.0       desr   -0.02   +1.05   -17.446  
  -10.0       desr   -0.02   +1.05   -17.741  
   -9.0       desr   -0.02   +1.05   -18.053  
   -8.0       desr   -0.02   +1.05   -18.325  
   -7.0       desr   -0.02   +1.05   -18.524  
   -6.0       desr   -0.02   +1.05   -18.662  
   -5.0       desr   -0.02   +1.05   -18.755  
   -4.0       desr   -0.02   +1.05   -18.809  
   -3.0       desr   -0.02   +1.05   -18.831  
   -2.0       desr   -0.02   +1.05   -18.819  
   -1.0       desr   -0.02   +1.05   -18.794  
    0.0       desr   -0.02   +1.05   -18.758  
    1.0       desr   -0.02   +1.05   -18.727  
    2.0       desr   -0.02   +1.05   -18.678  
    3.0       desr   -0.02   +1.05   -18.647  
    4.0       desr   -0.02   +1.05   -18.612  
    5.0       desr   -0.02   +1.05   -18.577  
    6.0       desr   -0.02   +1.05   -18.532  
    7.0       desr   -0.02   +1.05   -18.474  
    8.0       desr   -0.02   +1.05   -18.413  
    9.0       desr   -0.02   +1.05   -18.357  
   10.0       desr   -0.02   +1.05   -18.290  
   11.0       desr   -0.02   +1.05   -18.203  
   12.0       desr   -0.02   +1.05   -18.122  
   13.0       desr   -0.02   +1.05   -18.070  
   14.0       desr   -0.02   +1.05   -18.033  
   15.0       desr   -0.02   +1.05   -18.023  
   16.0       desr   -0.02   +1.05   -18.041  
   17.0       desr   -0.02   +1.05   -18.058  
   18.0       desr   -0.02   +1.05   -18.073  
   19.0       desr   -0.02   +1.05   -18.095  
   20.0       desr   -0.02   +1.05   -18.113  
   21.0       desr   -0.02   +1.05   -18.127  
   22.0       desr   -0.02   +1.05   -18.138  
   23.0       desr   -0.02   +1.05   -18.150  
   24.0       desr   -0.02   +1.05   -18.164  
   25.0       desr   -0.02   +1.05   -18.175  
   26.0       desr   -0.02   +1.05   -18.181  
   27.0       desr   -0.02   +1.05   -18.180  
   28.0       desr   -0.02   +1.05   -18.171  
   29.0       desr   -0.02   +1.05   -18.150  
   30.0       desr   -0.02   +1.05   -18.118  
   31.0       desr   -0.02   +1.05   -18.072  
   32.0       desr   -0.02   +1.05   -18.018  
   33.0       desr   -0.02   +1.05   -17.957  
   34.0       desr   -0.02   +1.05   -17.895  
   35.0       desr   -0.02   +1.05   -17.833  
   36.0       desr   -0.02   +1.05   -17.763  
   37.0       desr   -0.02   +1.05   -17.687  
   38.0       desr   -0.02   +1.05   -17.606  
   39.0       desr   -0.02   +1.05   -17.523  
   40.0       desr   -0.02   +1.05   -17.445  
   41.0       desr   -0.02   +1.05   -17.373  
   42.0       desr   -0.02   +1.05   -17.310  
   43.0       desr   -0.02   +1.05   -17.255  
   44.0       desr   -0.02   +1.05   -17.204  
   45.0       desr   -0.02   +1.05   -17.158  
   46.0       desr   -0.02   +1.05   -17.118  
   47.0       desr   -0.02   +1.05   -17.082  
   48.0       desr   -0.02   +1.05   -17.047  
   49.0       desr   -0.02   +1.05   -17.014  
   50.0       desr   -0.02   +1.05   -16.983  
   51.0       desr   -0.02   +1.05   -16.950  
   52.0       desr   -0.02   +1.05   -16.912  
   53.0       desr   -0.02   +1.05   -16.874  
   54.0       desr   -0.02   +1.05   -16.836  
   55.0       desr   -0.02   +1.05   -16.797  
   56.0       desr   -0.02   +1.05   -16.754  
   57.0       desr   -0.02   +1.05   -16.706  
   58.0       desr   -0.02   +1.05   -16.655  
   59.0       desr   -0.02   +1.05   -16.614  
   60.0       desr   -0.02   +1.05   -16.575  
   61.0       desr   -0.02   +1.05   -16.537  
   62.0       desr   -0.02   +1.05   -16.504  
   63.0       desr   -0.02   +1.05   -16.472  
   64.0       desr   -0.02   +1.05   -16.443  
   65.0       desr   -0.02   +1.05   -16.414  
   66.0       desr   -0.02   +1.05   -16.384  
   67.0       desr   -0.02   +1.05   -16.349  
   68.0       desr   -0.02   +1.05   -16.313  
   69.0       desr   -0.02   +1.05   -16.276  
   70.0       desr   -0.02   +1.05   -16.239  
   71.0       desr   -0.02   +1.05   -16.202  
   72.0       desr   -0.02   +1.05   -16.167  
   73.0       desr   -0.02   +1.05   -16.132  
   74.0       desr   -0.02   +1.05   -16.097  
   75.0       desr   -0.02   +1.05   -16.059  
   76.0       desr   -0.02   +1.05   -16.020  
   77.0       desr   -0.02   +1.05   -15.981  
   78.0       desr   -0.02   +1.05   -15.941  
   79.0       desr   -0.02   +1.05   -15.901  
   80.0       desr   -0.02   +1.05   -15.862  
  -15.0       desr   +0.00   +1.06   -16.180  
  -14.0       desr   +0.00   +1.06   -16.533  
  -13.0       desr   +0.00   +1.06   -16.852  
  -12.0       desr   +0.00   +1.06   -17.141  
  -11.0       desr   +0.00   +1.06   -17.429  
  -10.0       desr   +0.00   +1.06   -17.724  
   -9.0       desr   +0.00   +1.06   -18.038  
   -8.0       desr   +0.00   +1.06   -18.310  
   -7.0       desr   +0.00   +1.06   -18.510  
   -6.0       desr   +0.00   +1.06   -18.649  
   -5.0       desr   +0.00   +1.06   -18.742  
   -4.0       desr   +0.00   +1.06   -18.797  
   -3.0       desr   +0.00   +1.06   -18.820  
   -2.0       desr   +0.00   +1.06   -18.809  
   -1.0       desr   +0.00   +1.06   -18.784  
    0.0       desr   +0.00   +1.06   -18.747  
    1.0       desr   +0.00   +1.06   -18.715  
    2.0       desr   +0.00   +1.06   -18.666  
    3.0       desr   +0.00   +1.06   -18.634  
    4.0       desr   +0.00   +1.06   -18.598  
    5.0       desr   +0.00   +1.06   -18.562  
    6.0       desr   +0.00   +1.06   -18.516  
    7.0       desr   +0.00   +1.06   -18.458  
    8.0       desr   +0.00   +1.06   -18.396  
    9.0       desr   +0.00   +1.06   -18.340  
   10.0       desr   +0.00   +1.06   -18.272  
   11.0       desr   +0.00   +1.06   -18.184  
   12.0       desr   +0.00   +1.06   -18.103  
   13.0       desr   +0.00   +1.06   -18.052  
   14.0       desr   +0.00   +1.06   -18.015  
   15.0       desr   +0.00   +1.06   -18.005  
   16.0       desr   +0.00   +1.06   -18.023  
   17.0       desr   +0.00   +1.06   -18.041  
   18.0       desr   +0.00   +1.06   -18.056  
   19.0       desr   +0.00   +1.06   -18.077  
   20.0       desr   +0.00   +1.06   -18.096  
   21.0       desr   +0.00   +1.06   -18.110  
   22.0       desr   +0.00   +1.06   -18.120  
   23.0       desr   +0.00   +1.06   -18.132  
   24.0       desr   +0.00   +1.06   -18.145  
   25.0       desr   +0.00   +1.06   -18.155  
   26.0       desr   +0.00   +1.06   -18.160  
   27.0       desr   +0.00   +1.06   -18.158  
   28.0       desr   +0.00   +1.06   -18.148  
   29.0       desr   +0.00   +1.06   -18.127  
   30.0       desr   +0.00   +1.06   -18.094  
   31.0       desr   +0.00   +1.06   -18.049  
   32.0       desr   +0.00   +1.06   -17.994  
   33.0       desr   +0.00   +1.06   -17.933  
   34.0       desr   +0.00   +1.06   -17.871  
   35.0       desr   +0.00   +1.06   -17.808  
   36.0       desr   +0.00   +1.06   -17.738  
   37.0       desr   +0.00   +1.06   -17.660  
   38.0       desr   +0.00   +1.06   -17.579  
   39.0       desr   +0.00   +1.06   -17.494  
   40.0       desr   +0.00   +1.06   -17.414  
   41.0       desr   +0.00   +1.06   -17.342  
   42.0       desr   +0.00   +1.06   -17.278  
   43.0       desr   +0.00   +1.06   -17.222  
   44.0       desr   +0.00   +1.06   -17.171  
   45.0       desr   +0.00   +1.06   -17.125  
   46.0       desr   +0.00   +1.06   -17.085  
   47.0       desr   +0.00   +1.06   -17.048  
   48.0       desr   +0.00   +1.06   -17.014  
   49.0       desr   +0.00   +1.06   -16.981  
   50.0       desr   +0.00   +1.06   -16.950  
   51.0       desr   +0.00   +1.06   -16.917  
   52.0       desr   +0.00   +1.06   -16.880  
   53.0       desr   +0.00   +1.06   -16.841  
   54.0       desr   +0.00   +1.06   -16.803  
   55.0       desr   +0.00   +1.06   -16.764  
   56.0       desr   +0.00   +1.06   -16.721  
   57.0       desr   +0.00   +1.06   -16.673  
   58.0       desr   +0.00   +1.06   -16.622  
   59.0       desr   +0.00   +1.06   -16.581  
   60.0       desr   +0.00   +1.06   -16.542  
   61.0       desr   +0.00   +1.06   -16.504  
   62.0       desr   +0.00   +1.06   -16.471  
   63.0       desr   +0.00   +1.06   -16.439  
   64.0       desr   +0.00   +1.06   -16.410  
   65.0       desr   +0.00   +1.06   -16.381  
   66.0       desr   +0.00   +1.06   -16.351  
   67.0       desr   +0.00   +1.06   -16.316  
   68.0       desr   +0.00   +1.06   -16.280  
   69.0       desr   +0.00   +1.06   -16.243  
   70.0       desr   +0.00   +1.06   -16.206  
   71.0       desr   +0.00   +1.06   -16.170  
   72.0       desr   +0.00   +1.06   -16.134  
   73.0       desr   +0.00   +1.06   -16.100  
   74.0       desr   +0.00   +1.06   -16.065  
   75.0       desr   +0.00   +1.06   -16.027  
   76.0       desr   +0.00   +1.06   -15.988  
   77.0       desr   +0.00   +1.06   -15.949  
   78.0       desr   +0.00   +1.06   -15.909  
   79.0       desr   +0.00   +1.06   -15.870  
   80.0       desr   +0.00   +1.06   -15.830  
  -15.0       desr   +0.02   +1.07   -16.155  
  -14.0       desr   +0.02   +1.07   -16.511  
  -13.0       desr   +0.02   +1.07   -16.832  
  -12.0       desr   +0.02   +1.07   -17.121  
  -11.0       desr   +0.02   +1.07   -17.410  
  -10.0       desr   +0.02   +1.07   -17.707  
   -9.0       desr   +0.02   +1.07   -18.022  
   -8.0       desr   +0.02   +1.07   -18.295  
   -7.0       desr   +0.02   +1.07   -18.495  
   -6.0       desr   +0.02   +1.07   -18.636  
   -5.0       desr   +0.02   +1.07   -18.730  
   -4.0       desr   +0.02   +1.07   -18.785  
   -3.0       desr   +0.02   +1.07   -18.808  
   -2.0       desr   +0.02   +1.07   -18.798  
   -1.0       desr   +0.02   +1.07   -18.773  
    0.0       desr   +0.02   +1.07   -18.736  
    1.0       desr   +0.02   +1.07   -18.704  
    2.0       desr   +0.02   +1.07   -18.654  
    3.0       desr   +0.02   +1.07   -18.621  
    4.0       desr   +0.02   +1.07   -18.584  
    5.0       desr   +0.02   +1.07   -18.547  
    6.0       desr   +0.02   +1.07   -18.501  
    7.0       desr   +0.02   +1.07   -18.441  
    8.0       desr   +0.02   +1.07   -18.379  
    9.0       desr   +0.02   +1.07   -18.322  
   10.0       desr   +0.02   +1.07   -18.254  
   11.0       desr   +0.02   +1.07   -18.166  
   12.0       desr   +0.02   +1.07   -18.085  
   13.0       desr   +0.02   +1.07   -18.034  
   14.0       desr   +0.02   +1.07   -17.997  
   15.0       desr   +0.02   +1.07   -17.987  
   16.0       desr   +0.02   +1.07   -18.005  
   17.0       desr   +0.02   +1.07   -18.024  
   18.0       desr   +0.02   +1.07   -18.039  
   19.0       desr   +0.02   +1.07   -18.060  
   20.0       desr   +0.02   +1.07   -18.078  
   21.0       desr   +0.02   +1.07   -18.093  
   22.0       desr   +0.02   +1.07   -18.102  
   23.0       desr   +0.02   +1.07   -18.113  
   24.0       desr   +0.02   +1.07   -18.125  
   25.0       desr   +0.02   +1.07   -18.135  
   26.0       desr   +0.02   +1.07   -18.139  
   27.0       desr   +0.02   +1.07   -18.136  
   28.0       desr   +0.02   +1.07   -18.125  
   29.0       desr   +0.02   +1.07   -18.104  
   30.0       desr   +0.02   +1.07   -18.070  
   31.0       desr   +0.02   +1.07   -18.025  
   32.0       desr   +0.02   +1.07   -17.970  
   33.0       desr   +0.02   +1.07   -17.909  
   34.0       desr   +0.02   +1.07   -17.846  
   35.0       desr   +0.02   +1.07   -17.784  
   36.0       desr   +0.02   +1.07   -17.713  
   37.0       desr   +0.02   +1.07   -17.634  
   38.0       desr   +0.02   +1.07   -17.551  
   39.0       desr   +0.02   +1.07   -17.466  
   40.0       desr   +0.02   +1.07   -17.384  
   41.0       desr   +0.02   +1.07   -17.311  
   42.0       desr   +0.02   +1.07   -17.246  
   43.0       desr   +0.02   +1.07   -17.189  
   44.0       desr   +0.02   +1.07   -17.138  
   45.0       desr   +0.02   +1.07   -17.092  
   46.0       desr   +0.02   +1.07   -17.052  
   47.0       desr   +0.02   +1.07   -17.015  
   48.0       desr   +0.02   +1.07   -16.981  
   49.0       desr   +0.02   +1.07   -16.948  
   50.0       desr   +0.02   +1.07   -16.917  
   51.0       desr   +0.02   +1.07   -16.885  
   52.0       desr   +0.02   +1.07   -16.847  
   53.0       desr   +0.02   +1.07   -16.809  
   54.0       desr   +0.02   +1.07   -16.771  
