  phase   passband   delta    dm15       mag  
   73.0       desr   -0.04   +1.04   -16.182  
   74.0       desr   -0.04   +1.04   -16.149  
   75.0       desr   -0.04   +1.04   -16.123  
   76.0       desr   -0.04   +1.04   -16.098  
   77.0       desr   -0.04   +1.04   -16.074  
   78.0       desr   -0.04   +1.04   -16.050  
   79.0       desr   -0.04   +1.04   -16.021  
   80.0       desr   -0.04   +1.04   -16.000  
  -15.0       desr   -0.02   +1.05   -16.214  
  -14.0       desr   -0.02   +1.05   -16.519  
  -13.0       desr   -0.02   +1.05   -16.841  
  -12.0       desr   -0.02   +1.05   -17.129  
  -11.0       desr   -0.02   +1.05   -17.402  
  -10.0       desr   -0.02   +1.05   -17.614  
   -9.0       desr   -0.02   +1.05   -17.803  
   -8.0       desr   -0.02   +1.05   -18.016  
   -7.0       desr   -0.02   +1.05   -18.244  
   -6.0       desr   -0.02   +1.05   -18.470  
   -5.0       desr   -0.02   +1.05   -18.648  
   -4.0       desr   -0.02   +1.05   -18.749  
   -3.0       desr   -0.02   +1.05   -18.760  
   -2.0       desr   -0.02   +1.05   -18.724  
   -1.0       desr   -0.02   +1.05   -18.650  
    0.0       desr   -0.02   +1.05   -18.598  
    1.0       desr   -0.02   +1.05   -18.595  
    2.0       desr   -0.02   +1.05   -18.531  
    3.0       desr   -0.02   +1.05   -18.425  
    4.0       desr   -0.02   +1.05   -18.357  
    5.0       desr   -0.02   +1.05   -18.324  
    6.0       desr   -0.02   +1.05   -18.310  
    7.0       desr   -0.02   +1.05   -18.295  
    8.0       desr   -0.02   +1.05   -18.250  
    9.0       desr   -0.02   +1.05   -18.162  
   10.0       desr   -0.02   +1.05   -18.102  
   11.0       desr   -0.02   +1.05   -18.069  
   12.0       desr   -0.02   +1.05   -18.056  
   13.0       desr   -0.02   +1.05   -18.093  
   14.0       desr   -0.02   +1.05   -18.170  
   15.0       desr   -0.02   +1.05   -18.229  
   16.0       desr   -0.02   +1.05   -18.261  
   17.0       desr   -0.02   +1.05   -18.319  
   18.0       desr   -0.02   +1.05   -18.386  
   19.0       desr   -0.02   +1.05   -18.429  
   20.0       desr   -0.02   +1.05   -18.455  
   21.0       desr   -0.02   +1.05   -18.478  
   22.0       desr   -0.02   +1.05   -18.508  
   23.0       desr   -0.02   +1.05   -18.538  
   24.0       desr   -0.02   +1.05   -18.578  
   25.0       desr   -0.02   +1.05   -18.611  
   26.0       desr   -0.02   +1.05   -18.639  
   27.0       desr   -0.02   +1.05   -18.650  
   28.0       desr   -0.02   +1.05   -18.644  
   29.0       desr   -0.02   +1.05   -18.628  
   30.0       desr   -0.02   +1.05   -18.606  
   31.0       desr   -0.02   +1.05   -18.570  
   32.0       desr   -0.02   +1.05   -18.508  
   33.0       desr   -0.02   +1.05   -18.433  
   34.0       desr   -0.02   +1.05   -18.347  
   35.0       desr   -0.02   +1.05   -18.258  
   36.0       desr   -0.02   +1.05   -18.179  
   37.0       desr   -0.02   +1.05   -18.108  
   38.0       desr   -0.02   +1.05   -18.037  
   39.0       desr   -0.02   +1.05   -17.961  
   40.0       desr   -0.02   +1.05   -17.872  
   41.0       desr   -0.02   +1.05   -17.783  
   42.0       desr   -0.02   +1.05   -17.699  
   43.0       desr   -0.02   +1.05   -17.620  
   44.0       desr   -0.02   +1.05   -17.543  
   45.0       desr   -0.02   +1.05   -17.459  
   46.0       desr   -0.02   +1.05   -17.359  
   47.0       desr   -0.02   +1.05   -17.251  
   48.0       desr   -0.02   +1.05   -17.143  
   49.0       desr   -0.02   +1.05   -17.046  
   50.0       desr   -0.02   +1.05   -16.952  
   51.0       desr   -0.02   +1.05   -16.859  
   52.0       desr   -0.02   +1.05   -16.744  
   53.0       desr   -0.02   +1.05   -16.628  
   54.0       desr   -0.02   +1.05   -16.577  
   55.0       desr   -0.02   +1.05   -16.543  
   56.0       desr   -0.02   +1.05   -16.513  
   57.0       desr   -0.02   +1.05   -16.486  
   58.0       desr   -0.02   +1.05   -16.456  
   59.0       desr   -0.02   +1.05   -16.457  
   60.0       desr   -0.02   +1.05   -16.471  
   61.0       desr   -0.02   +1.05   -16.495  
   62.0       desr   -0.02   +1.05   -16.499  
   63.0       desr   -0.02   +1.05   -16.500  
   64.0       desr   -0.02   +1.05   -16.498  
   65.0       desr   -0.02   +1.05   -16.493  
   66.0       desr   -0.02   +1.05   -16.479  
   67.0       desr   -0.02   +1.05   -16.446  
   68.0       desr   -0.02   +1.05   -16.400  
   69.0       desr   -0.02   +1.05   -16.353  
   70.0       desr   -0.02   +1.05   -16.304  
   71.0       desr   -0.02   +1.05   -16.254  
   72.0       desr   -0.02   +1.05   -16.204  
   73.0       desr   -0.02   +1.05   -16.161  
   74.0       desr   -0.02   +1.05   -16.129  
   75.0       desr   -0.02   +1.05   -16.103  
   76.0       desr   -0.02   +1.05   -16.079  
   77.0       desr   -0.02   +1.05   -16.057  
   78.0       desr   -0.02   +1.05   -16.034  
   79.0       desr   -0.02   +1.05   -16.005  
   80.0       desr   -0.02   +1.05   -15.985  
  -15.0       desr   +0.00   +1.06   -16.187  
  -14.0       desr   +0.00   +1.06   -16.499  
  -13.0       desr   +0.00   +1.06   -16.825  
  -12.0       desr   +0.00   +1.06   -17.114  
  -11.0       desr   +0.00   +1.06   -17.386  
  -10.0       desr   +0.00   +1.06   -17.597  
   -9.0       desr   +0.00   +1.06   -17.786  
   -8.0       desr   +0.00   +1.06   -17.998  
   -7.0       desr   +0.00   +1.06   -18.227  
   -6.0       desr   +0.00   +1.06   -18.453  
   -5.0       desr   +0.00   +1.06   -18.632  
   -4.0       desr   +0.00   +1.06   -18.733  
   -3.0       desr   +0.00   +1.06   -18.744  
   -2.0       desr   +0.00   +1.06   -18.706  
   -1.0       desr   +0.00   +1.06   -18.633  
    0.0       desr   +0.00   +1.06   -18.581  
    1.0       desr   +0.00   +1.06   -18.576  
    2.0       desr   +0.00   +1.06   -18.511  
    3.0       desr   +0.00   +1.06   -18.403  
    4.0       desr   +0.00   +1.06   -18.333  
    5.0       desr   +0.00   +1.06   -18.298  
    6.0       desr   +0.00   +1.06   -18.283  
    7.0       desr   +0.00   +1.06   -18.268  
    8.0       desr   +0.00   +1.06   -18.222  
    9.0       desr   +0.00   +1.06   -18.134  
   10.0       desr   +0.00   +1.06   -18.075  
   11.0       desr   +0.00   +1.06   -18.043  
   12.0       desr   +0.00   +1.06   -18.031  
   13.0       desr   +0.00   +1.06   -18.071  
   14.0       desr   +0.00   +1.06   -18.150  
   15.0       desr   +0.00   +1.06   -18.210  
   16.0       desr   +0.00   +1.06   -18.243  
   17.0       desr   +0.00   +1.06   -18.301  
   18.0       desr   +0.00   +1.06   -18.368  
   19.0       desr   +0.00   +1.06   -18.410  
   20.0       desr   +0.00   +1.06   -18.436  
   21.0       desr   +0.00   +1.06   -18.458  
   22.0       desr   +0.00   +1.06   -18.486  
   23.0       desr   +0.00   +1.06   -18.515  
   24.0       desr   +0.00   +1.06   -18.556  
   25.0       desr   +0.00   +1.06   -18.588  
   26.0       desr   +0.00   +1.06   -18.616  
   27.0       desr   +0.00   +1.06   -18.628  
   28.0       desr   +0.00   +1.06   -18.623  
   29.0       desr   +0.00   +1.06   -18.608  
   30.0       desr   +0.00   +1.06   -18.588  
   31.0       desr   +0.00   +1.06   -18.554  
   32.0       desr   +0.00   +1.06   -18.493  
   33.0       desr   +0.00   +1.06   -18.420  
   34.0       desr   +0.00   +1.06   -18.334  
   35.0       desr   +0.00   +1.06   -18.245  
   36.0       desr   +0.00   +1.06   -18.165  
   37.0       desr   +0.00   +1.06   -18.092  
   38.0       desr   +0.00   +1.06   -18.018  
   39.0       desr   +0.00   +1.06   -17.940  
   40.0       desr   +0.00   +1.06   -17.847  
   41.0       desr   +0.00   +1.06   -17.755  
   42.0       desr   +0.00   +1.06   -17.669  
   43.0       desr   +0.00   +1.06   -17.589  
   44.0       desr   +0.00   +1.06   -17.511  
   45.0       desr   +0.00   +1.06   -17.427  
   46.0       desr   +0.00   +1.06   -17.327  
   47.0       desr   +0.00   +1.06   -17.220  
   48.0       desr   +0.00   +1.06   -17.114  
   49.0       desr   +0.00   +1.06   -17.017  
   50.0       desr   +0.00   +1.06   -16.924  
   51.0       desr   +0.00   +1.06   -16.832  
   52.0       desr   +0.00   +1.06   -16.718  
   53.0       desr   +0.00   +1.06   -16.602  
   54.0       desr   +0.00   +1.06   -16.552  
   55.0       desr   +0.00   +1.06   -16.517  
   56.0       desr   +0.00   +1.06   -16.487  
   57.0       desr   +0.00   +1.06   -16.459  
   58.0       desr   +0.00   +1.06   -16.428  
   59.0       desr   +0.00   +1.06   -16.430  
   60.0       desr   +0.00   +1.06   -16.443  
   61.0       desr   +0.00   +1.06   -16.467  
   62.0       desr   +0.00   +1.06   -16.472  
   63.0       desr   +0.00   +1.06   -16.474  
   64.0       desr   +0.00   +1.06   -16.472  
   65.0       desr   +0.00   +1.06   -16.472  
   66.0       desr   +0.00   +1.06   -16.455  
   67.0       desr   +0.00   +1.06   -16.423  
   68.0       desr   +0.00   +1.06   -16.376  
   69.0       desr   +0.00   +1.06   -16.330  
   70.0       desr   +0.00   +1.06   -16.281  
   71.0       desr   +0.00   +1.06   -16.231  
   72.0       desr   +0.00   +1.06   -16.183  
   73.0       desr   +0.00   +1.06   -16.140  
   74.0       desr   +0.00   +1.06   -16.109  
   75.0       desr   +0.00   +1.06   -16.084  
   76.0       desr   +0.00   +1.06   -16.061  
   77.0       desr   +0.00   +1.06   -16.039  
   78.0       desr   +0.00   +1.06   -16.017  
   79.0       desr   +0.00   +1.06   -15.990  
   80.0       desr   +0.00   +1.06   -15.970  
  -15.0       desr   +0.02   +1.07   -16.158  
  -14.0       desr   +0.02   +1.07   -16.477  
  -13.0       desr   +0.02   +1.07   -16.808  
  -12.0       desr   +0.02   +1.07   -17.099  
  -11.0       desr   +0.02   +1.07   -17.370  
  -10.0       desr   +0.02   +1.07   -17.580  
   -9.0       desr   +0.02   +1.07   -17.768  
   -8.0       desr   +0.02   +1.07   -17.981  
   -7.0       desr   +0.02   +1.07   -18.210  
   -6.0       desr   +0.02   +1.07   -18.434  
   -5.0       desr   +0.02   +1.07   -18.615  
   -4.0       desr   +0.02   +1.07   -18.717  
   -3.0       desr   +0.02   +1.07   -18.728  
   -2.0       desr   +0.02   +1.07   -18.690  
   -1.0       desr   +0.02   +1.07   -18.616  
    0.0       desr   +0.02   +1.07   -18.563  
    1.0       desr   +0.02   +1.07   -18.558  
    2.0       desr   +0.02   +1.07   -18.491  
    3.0       desr   +0.02   +1.07   -18.382  
    4.0       desr   +0.02   +1.07   -18.310  
    5.0       desr   +0.02   +1.07   -18.274  
    6.0       desr   +0.02   +1.07   -18.257  
    7.0       desr   +0.02   +1.07   -18.241  
    8.0       desr   +0.02   +1.07   -18.195  
    9.0       desr   +0.02   +1.07   -18.106  
   10.0       desr   +0.02   +1.07   -18.048  
   11.0       desr   +0.02   +1.07   -18.018  
   12.0       desr   +0.02   +1.07   -18.007  
   13.0       desr   +0.02   +1.07   -18.049  
   14.0       desr   +0.02   +1.07   -18.129  
   15.0       desr   +0.02   +1.07   -18.191  
   16.0       desr   +0.02   +1.07   -18.227  
   17.0       desr   +0.02   +1.07   -18.283  
   18.0       desr   +0.02   +1.07   -18.350  
   19.0       desr   +0.02   +1.07   -18.392  
   20.0       desr   +0.02   +1.07   -18.417  
   21.0       desr   +0.02   +1.07   -18.437  
   22.0       desr   +0.02   +1.07   -18.465  
   23.0       desr   +0.02   +1.07   -18.493  
   24.0       desr   +0.02   +1.07   -18.534  
   25.0       desr   +0.02   +1.07   -18.566  
   26.0       desr   +0.02   +1.07   -18.594  
   27.0       desr   +0.02   +1.07   -18.606  
   28.0       desr   +0.02   +1.07   -18.602  
   29.0       desr   +0.02   +1.07   -18.589  
   30.0       desr   +0.02   +1.07   -18.570  
   31.0       desr   +0.02   +1.07   -18.537  
   32.0       desr   +0.02   +1.07   -18.479  
   33.0       desr   +0.02   +1.07   -18.407  
   34.0       desr   +0.02   +1.07   -18.322  
   35.0       desr   +0.02   +1.07   -18.232  
   36.0       desr   +0.02   +1.07   -18.151  
   37.0       desr   +0.02   +1.07   -18.076  
   38.0       desr   +0.02   +1.07   -17.999  
   39.0       desr   +0.02   +1.07   -17.918  
   40.0       desr   +0.02   +1.07   -17.822  
   41.0       desr   +0.02   +1.07   -17.727  
   42.0       desr   +0.02   +1.07   -17.639  
   43.0       desr   +0.02   +1.07   -17.558  
   44.0       desr   +0.02   +1.07   -17.480  
   45.0       desr   +0.02   +1.07   -17.396  
   46.0       desr   +0.02   +1.07   -17.296  
   47.0       desr   +0.02   +1.07   -17.190  
   48.0       desr   +0.02   +1.07   -17.085  
   49.0       desr   +0.02   +1.07   -16.989  
   50.0       desr   +0.02   +1.07   -16.897  
   51.0       desr   +0.02   +1.07   -16.806  
   52.0       desr   +0.02   +1.07   -16.693  
   53.0       desr   +0.02   +1.07   -16.578  
   54.0       desr   +0.02   +1.07   -16.527  
   55.0       desr   +0.02   +1.07   -16.492  
   56.0       desr   +0.02   +1.07   -16.462  
   57.0       desr   +0.02   +1.07   -16.433  
   58.0       desr   +0.02   +1.07   -16.402  
   59.0       desr   +0.02   +1.07   -16.403  
   60.0       desr   +0.02   +1.07   -16.416  
   61.0       desr   +0.02   +1.07   -16.440  
   62.0       desr   +0.02   +1.07   -16.445  
   63.0       desr   +0.02   +1.07   -16.448  
   64.0       desr   +0.02   +1.07   -16.447  
   65.0       desr   +0.02   +1.07   -16.448  
   66.0       desr   +0.02   +1.07   -16.431  
   67.0       desr   +0.02   +1.07   -16.399  
   68.0       desr   +0.02   +1.07   -16.354  
   69.0       desr   +0.02   +1.07   -16.308  
   70.0       desr   +0.02   +1.07   -16.259  
   71.0       desr   +0.02   +1.07   -16.209  
   72.0       desr   +0.02   +1.07   -16.162  
   73.0       desr   +0.02   +1.07   -16.120  
   74.0       desr   +0.02   +1.07   -16.089  
   75.0       desr   +0.02   +1.07   -16.065  
   76.0       desr   +0.02   +1.07   -16.043  
   77.0       desr   +0.02   +1.07   -16.022  
   78.0       desr   +0.02   +1.07   -16.001  
   79.0       desr   +0.02   +1.07   -15.974  
   80.0       desr   +0.02   +1.07   -15.955  
  -15.0       desr   +0.04   +1.09   -16.128  
  -14.0       desr   +0.04   +1.09   -16.455  
  -13.0       desr   +0.04   +1.09   -16.790  
  -12.0       desr   +0.04   +1.09   -17.083  
  -11.0       desr   +0.04   +1.09   -17.353  
  -10.0       desr   +0.04   +1.09   -17.563  
   -9.0       desr   +0.04   +1.09   -17.750  
   -8.0       desr   +0.04   +1.09   -17.963  
   -7.0       desr   +0.04   +1.09   -18.191  
   -6.0       desr   +0.04   +1.09   -18.416  
   -5.0       desr   +0.04   +1.09   -18.599  
   -4.0       desr   +0.04   +1.09   -18.700  
   -3.0       desr   +0.04   +1.09   -18.711  
   -2.0       desr   +0.04   +1.09   -18.673  
   -1.0       desr   +0.04   +1.09   -18.599  
    0.0       desr   +0.04   +1.09   -18.545  
    1.0       desr   +0.04   +1.09   -18.540  
    2.0       desr   +0.04   +1.09   -18.472  
    3.0       desr   +0.04   +1.09   -18.360  
    4.0       desr   +0.04   +1.09   -18.287  
    5.0       desr   +0.04   +1.09   -18.249  
    6.0       desr   +0.04   +1.09   -18.232  
    7.0       desr   +0.04   +1.09   -18.215  
    8.0       desr   +0.04   +1.09   -18.166  
    9.0       desr   +0.04   +1.09   -18.079  
   10.0       desr   +0.04   +1.09   -18.021  
   11.0       desr   +0.04   +1.09   -17.992  
   12.0       desr   +0.04   +1.09   -17.984  
   13.0       desr   +0.04   +1.09   -18.027  
   14.0       desr   +0.04   +1.09   -18.110  
   15.0       desr   +0.04   +1.09   -18.173  
   16.0       desr   +0.04   +1.09   -18.210  
   17.0       desr   +0.04   +1.09   -18.266  
   18.0       desr   +0.04   +1.09   -18.333  
   19.0       desr   +0.04   +1.09   -18.374  
   20.0       desr   +0.04   +1.09   -18.398  
   21.0       desr   +0.04   +1.09   -18.417  
   22.0       desr   +0.04   +1.09   -18.444  
   23.0       desr   +0.04   +1.09   -18.472  
   24.0       desr   +0.04   +1.09   -18.512  
   25.0       desr   +0.04   +1.09   -18.544  
   26.0       desr   +0.04   +1.09   -18.572  
   27.0       desr   +0.04   +1.09   -18.584  
   28.0       desr   +0.04   +1.09   -18.581  
   29.0       desr   +0.04   +1.09   -18.569  
   30.0       desr   +0.04   +1.09   -18.551  
   31.0       desr   +0.04   +1.09   -18.521  
   32.0       desr   +0.04   +1.09   -18.464  
   33.0       desr   +0.04   +1.09   -18.393  
   34.0       desr   +0.04   +1.09   -18.308  
   35.0       desr   +0.04   +1.09   -18.219  
   36.0       desr   +0.04   +1.09   -18.137  
   37.0       desr   +0.04   +1.09   -18.060  
   38.0       desr   +0.04   +1.09   -17.981  
   39.0       desr   +0.04   +1.09   -17.896  
   40.0       desr   +0.04   +1.09   -17.797  
   41.0       desr   +0.04   +1.09   -17.700  
   42.0       desr   +0.04   +1.09   -17.610  
   43.0       desr   +0.04   +1.09   -17.528  
   44.0       desr   +0.04   +1.09   -17.449  
   45.0       desr   +0.04   +1.09   -17.364  
   46.0       desr   +0.04   +1.09   -17.266  
   47.0       desr   +0.04   +1.09   -17.160  
   48.0       desr   +0.04   +1.09   -17.056  
