event,time,magnitude,e_magnitude,upperlimit,band,instrument,telescope,source
SN1993J,49102.91,12.36,,,B,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49102.91,12.4,,,B,,,"1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49102.91,10.6,,,I,,,"1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49102.91,10.61,,,I,,,"1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49102.91,10.62,,,I,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49102.91,10.77,,,R,,,"1994AJ....107.1022R,1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49102.91,10.83,,,R,,,"1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49102.91,12.92,,,U,,,"1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49102.91,12.94,,,U,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49102.91,12.95,,,U,,,"1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49102.91,11.33,,,V,,,"1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49102.91,11.35,,,V,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49102.91,11.36,,,V,,,"1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49103.1,12.47,,,B,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49103.1,10.64,,,I,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49103.1,10.84,,,R,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49103.1,11.36,,,V,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49103.2,10.59,,,I,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49103.25,12.44,,,B,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49103.25,10.65,,,I,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49103.25,10.86,,,R,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49103.25,13.02,,,U,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49103.25,11.39,,,V,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49103.58,11.55,,,V,,,"1993PASJ...45L..63O,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49103.74,11.46,,,V,,,"1993PASJ...45L..63O,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49103.79,12.37,,,B,,,"1995PAZh...21..670M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49103.81,10.7900,,,R,,,"1995A&AS..110..513B,SUSPECT"
SN1993J,49103.81,10.79,,,R,,,"1995A&AS..110..513B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49103.81,11.4300,,,V,,,"1995A&AS..110..513B,SUSPECT"
SN1993J,49103.81,11.43,,,V,,,"1995A&AS..110..513B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49103.93,12.36,,,B,,,"1995PAZh...21..670M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49103.95,13.13,,,U,,,"1995PAZh...21..670M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49104.2,12.62,,,B,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49104.2,10.68,,,I,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49104.2,10.95,,,R,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49104.2,13.58,,,U,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49104.2,11.47,,,V,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49104.3,12.56,,,B,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49104.3,12.62,,,B,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49104.3,10.68,,,I,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49104.3,10.95,,,R,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49104.3,11,,,R,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49104.3,13.3,,,U,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49104.3,13.58,,,U,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49104.3,11.47,,,V,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49104.61,11.64,,,V,,,"1993PASJ...45L..63O,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49104.83,10.8600,,,R,,,"1995A&AS..110..513B,SUSPECT"
SN1993J,49104.83,10.86,,,R,,,"1995A&AS..110..513B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49104.83,11.5100,,,V,,,"1995A&AS..110..513B,SUSPECT"
SN1993J,49104.83,11.51,,,V,,,"1995A&AS..110..513B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49104.87,12.78,,,B,,,"1995PAZh...21..670M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49104.91,12.64,,,B,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49104.91,12.68,,,B,,,"1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49104.91,10.73,,,I,,,"1994AJ....107.1022R,1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49104.91,10.88,,,R,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49104.91,10.89,,,R,,,"1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49104.91,13.33,,,U,,,"1994AJ....107.1022R,1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49104.91,11.51,,,V,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49104.91,11.52,,,V,,,"1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.07,12.73,,,B,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.07,10.73,,,I,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.07,10.95,,,R,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.07,11.53,,,V,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.1,10.73,,,I,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.1,11,,,R,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.1,11.58,,,V,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.15,12.72,,,B,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.15,10.73,,,I,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.15,10.96,,,R,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.15,11.53,,,V,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.2,12.69,,,B,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.2,12.75,,,B,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.2,10.7,,,I,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.2,10.76,,,I,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.2,10.99,,,R,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.2,11.06,,,R,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.2,13.75,,,U,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.2,11.53,,,V,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.2,11.59,,,V,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.3,12.71,,,B,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.3,10.69,,,I,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.3,10.98,,,R,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.3,13.43,,,U,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.3,11.55,,,V,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.87,12.78,,,B,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.87,12.83,,,B,,,"1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.87,10.78,,,I,,,"1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.87,10.81,,,I,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.87,10.94,,,R,,,"1994AJ....107.1022R,1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.87,13.45,,,U,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.87,13.47,,,U,,,"1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.87,11.61,,,V,,,"1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49105.87,11.63,,,V,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49106.2,12.82,,,B,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49106.2,12.83,,,B,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49106.2,10.75,,,I,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49106.2,10.79,,,I,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49106.2,11.05,,,R,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49106.2,13.51,,,U,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49106.2,13.56,,,U,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49106.2,11.62,,,V,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49106.3,12.83,,,B,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49106.3,10.8,,,I,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49106.3,11.06,,,R,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49106.3,13.57,,,U,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49106.3,11.63,,,V,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49106.9,12.82,,,B,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49106.9,12.86,,,B,,,"1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49106.9,10.79,,,I,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49106.9,10.8,,,I,,,"1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49106.9,10.98,,,R,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49106.9,10.99,,,R,,,"1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49106.9,13.63,,,U,,,"1994AJ....107.1022R,1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49106.9,11.68,,,V,,,"1994AJ....107.1022R,1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49107.3,12.9,,,B,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49107.3,10.74,,,I,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49107.3,11.1,,,R,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49107.3,13.62,,,U,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49107.3,11.68,,,V,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49107.49,12.87,,,B,,,"1993PASJ...45L..59V,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49107.49,10.86,,,I,,,"1993PASJ...45L..59V,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49107.49,11.06,,,R,,,"1993PASJ...45L..59V,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49107.49,11.69,,,V,,,"1993PASJ...45L..59V,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49107.88,12.94,,,B,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49107.88,12.98,,,B,,,"1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49107.88,10.85,,,I,,,"1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49107.88,10.86,,,I,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49107.88,11.03,,,R,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49107.88,11.04,,,R,,,"1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49107.88,13.7,,,U,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49107.88,13.72,,,U,,,"1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49107.88,11.72,,,V,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49107.88,11.74,,,V,,,"1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49108.2,12.93,,,B,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49108.2,12.97,,,B,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49108.2,10.81,,,I,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49108.2,10.86,,,I,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49108.2,11.14,,,R,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49108.2,11.16,,,R,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49108.2,13.64,,,U,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49108.2,14.35,,,U,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49108.2,11.73,,,V,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49108.2,11.74,,,V,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49109.2,13.07,,,B,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49109.2,13.08,,,B,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49109.2,10.85,,,I,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49109.2,10.92,,,I,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49109.2,11.18,,,R,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49109.2,11.23,,,R,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49109.2,13.77,,,U,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49109.2,14.41,,,U,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49109.2,11.8,,,V,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49109.2,11.83,,,V,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49110.2,13.06,,,B,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49110.2,13.08,,,B,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49110.2,10.86,,,I,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49110.2,10.97,,,I,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
