  phase   passband   delta    dm15       mag  
   79.0       desr   -0.30   +0.89   -16.377  
   80.0       desr   -0.30   +0.89   -16.364  
  -15.0       desr   -0.28   +0.90   -17.399  
  -14.0       desr   -0.28   +0.90   -17.755  
  -13.0       desr   -0.28   +0.90   -18.095  
  -12.0       desr   -0.28   +0.90   -18.401  
  -11.0       desr   -0.28   +0.90   -18.629  
  -10.0       desr   -0.28   +0.90   -18.841  
   -9.0       desr   -0.28   +0.90   -19.052  
   -8.0       desr   -0.28   +0.90   -19.260  
   -7.0       desr   -0.28   +0.90   -19.405  
   -6.0       desr   -0.28   +0.90   -19.532  
   -5.0       desr   -0.28   +0.90   -19.625  
   -4.0       desr   -0.28   +0.90   -19.703  
   -3.0       desr   -0.28   +0.90   -19.752  
   -2.0       desr   -0.28   +0.90   -19.786  
   -1.0       desr   -0.28   +0.90   -19.799  
    0.0       desr   -0.28   +0.90   -19.809  
    1.0       desr   -0.28   +0.90   -19.801  
    2.0       desr   -0.28   +0.90   -19.783  
    3.0       desr   -0.28   +0.90   -19.750  
    4.0       desr   -0.28   +0.90   -19.714  
    5.0       desr   -0.28   +0.90   -19.672  
    6.0       desr   -0.28   +0.90   -19.626  
    7.0       desr   -0.28   +0.90   -19.570  
    8.0       desr   -0.28   +0.90   -19.508  
    9.0       desr   -0.28   +0.90   -19.428  
   10.0       desr   -0.28   +0.90   -19.334  
   11.0       desr   -0.28   +0.90   -19.239  
   12.0       desr   -0.28   +0.90   -19.159  
   13.0       desr   -0.28   +0.90   -19.085  
   14.0       desr   -0.28   +0.90   -19.005  
   15.0       desr   -0.28   +0.90   -18.910  
   16.0       desr   -0.28   +0.90   -18.806  
   17.0       desr   -0.28   +0.90   -18.689  
   18.0       desr   -0.28   +0.90   -18.570  
   19.0       desr   -0.28   +0.90   -18.453  
   20.0       desr   -0.28   +0.90   -18.343  
   21.0       desr   -0.28   +0.90   -18.245  
   22.0       desr   -0.28   +0.90   -18.154  
   23.0       desr   -0.28   +0.90   -18.064  
   24.0       desr   -0.28   +0.90   -17.966  
   25.0       desr   -0.28   +0.90   -17.870  
   26.0       desr   -0.28   +0.90   -17.781  
   27.0       desr   -0.28   +0.90   -17.705  
   28.0       desr   -0.28   +0.90   -17.634  
   29.0       desr   -0.28   +0.90   -17.568  
   30.0       desr   -0.28   +0.90   -17.501  
   31.0       desr   -0.28   +0.90   -17.435  
   32.0       desr   -0.28   +0.90   -17.373  
   33.0       desr   -0.28   +0.90   -17.321  
   34.0       desr   -0.28   +0.90   -17.273  
   35.0       desr   -0.28   +0.90   -17.232  
   36.0       desr   -0.28   +0.90   -17.191  
   37.0       desr   -0.28   +0.90   -17.148  
   38.0       desr   -0.28   +0.90   -17.101  
   39.0       desr   -0.28   +0.90   -17.052  
   40.0       desr   -0.28   +0.90   -17.007  
   41.0       desr   -0.28   +0.90   -16.968  
   42.0       desr   -0.28   +0.90   -16.933  
   43.0       desr   -0.28   +0.90   -16.904  
   44.0       desr   -0.28   +0.90   -16.877  
   45.0       desr   -0.28   +0.90   -16.856  
   46.0       desr   -0.28   +0.90   -16.841  
   47.0       desr   -0.28   +0.90   -16.832  
   48.0       desr   -0.28   +0.90   -16.823  
   49.0       desr   -0.28   +0.90   -16.814  
   50.0       desr   -0.28   +0.90   -16.804  
   51.0       desr   -0.28   +0.90   -16.791  
   52.0       desr   -0.28   +0.90   -16.776  
   53.0       desr   -0.28   +0.90   -16.758  
   54.0       desr   -0.28   +0.90   -16.736  
   55.0       desr   -0.28   +0.90   -16.712  
   56.0       desr   -0.28   +0.90   -16.685  
   57.0       desr   -0.28   +0.90   -16.657  
   58.0       desr   -0.28   +0.90   -16.630  
   59.0       desr   -0.28   +0.90   -16.604  
   60.0       desr   -0.28   +0.90   -16.581  
   61.0       desr   -0.28   +0.90   -16.560  
   62.0       desr   -0.28   +0.90   -16.541  
   63.0       desr   -0.28   +0.90   -16.524  
   64.0       desr   -0.28   +0.90   -16.509  
   65.0       desr   -0.28   +0.90   -16.494  
   66.0       desr   -0.28   +0.90   -16.481  
   67.0       desr   -0.28   +0.90   -16.470  
   68.0       desr   -0.28   +0.90   -16.460  
   69.0       desr   -0.28   +0.90   -16.452  
   70.0       desr   -0.28   +0.90   -16.446  
   71.0       desr   -0.28   +0.90   -16.440  
   72.0       desr   -0.28   +0.90   -16.433  
   73.0       desr   -0.28   +0.90   -16.424  
   74.0       desr   -0.28   +0.90   -16.414  
   75.0       desr   -0.28   +0.90   -16.402  
   76.0       desr   -0.28   +0.90   -16.388  
   77.0       desr   -0.28   +0.90   -16.374  
   78.0       desr   -0.28   +0.90   -16.359  
   79.0       desr   -0.28   +0.90   -16.345  
   80.0       desr   -0.28   +0.90   -16.331  
  -15.0       desr   -0.26   +0.91   -17.386  
  -14.0       desr   -0.26   +0.91   -17.741  
  -13.0       desr   -0.26   +0.91   -18.079  
  -12.0       desr   -0.26   +0.91   -18.383  
  -11.0       desr   -0.26   +0.91   -18.610  
  -10.0       desr   -0.26   +0.91   -18.821  
   -9.0       desr   -0.26   +0.91   -19.032  
   -8.0       desr   -0.26   +0.91   -19.241  
   -7.0       desr   -0.26   +0.91   -19.387  
   -6.0       desr   -0.26   +0.91   -19.514  
   -5.0       desr   -0.26   +0.91   -19.608  
   -4.0       desr   -0.26   +0.91   -19.687  
   -3.0       desr   -0.26   +0.91   -19.736  
   -2.0       desr   -0.26   +0.91   -19.770  
   -1.0       desr   -0.26   +0.91   -19.784  
    0.0       desr   -0.26   +0.91   -19.794  
    1.0       desr   -0.26   +0.91   -19.787  
    2.0       desr   -0.26   +0.91   -19.768  
    3.0       desr   -0.26   +0.91   -19.734  
    4.0       desr   -0.26   +0.91   -19.698  
    5.0       desr   -0.26   +0.91   -19.654  
    6.0       desr   -0.26   +0.91   -19.608  
    7.0       desr   -0.26   +0.91   -19.551  
    8.0       desr   -0.26   +0.91   -19.487  
    9.0       desr   -0.26   +0.91   -19.406  
   10.0       desr   -0.26   +0.91   -19.312  
   11.0       desr   -0.26   +0.91   -19.217  
   12.0       desr   -0.26   +0.91   -19.135  
   13.0       desr   -0.26   +0.91   -19.060  
   14.0       desr   -0.26   +0.91   -18.980  
   15.0       desr   -0.26   +0.91   -18.883  
   16.0       desr   -0.26   +0.91   -18.778  
   17.0       desr   -0.26   +0.91   -18.661  
   18.0       desr   -0.26   +0.91   -18.539  
   19.0       desr   -0.26   +0.91   -18.421  
   20.0       desr   -0.26   +0.91   -18.310  
   21.0       desr   -0.26   +0.91   -18.211  
   22.0       desr   -0.26   +0.91   -18.119  
   23.0       desr   -0.26   +0.91   -18.027  
   24.0       desr   -0.26   +0.91   -17.929  
   25.0       desr   -0.26   +0.91   -17.832  
   26.0       desr   -0.26   +0.91   -17.743  
   27.0       desr   -0.26   +0.91   -17.666  
   28.0       desr   -0.26   +0.91   -17.595  
   29.0       desr   -0.26   +0.91   -17.529  
   30.0       desr   -0.26   +0.91   -17.461  
   31.0       desr   -0.26   +0.91   -17.396  
   32.0       desr   -0.26   +0.91   -17.334  
   33.0       desr   -0.26   +0.91   -17.282  
   34.0       desr   -0.26   +0.91   -17.236  
   35.0       desr   -0.26   +0.91   -17.195  
   36.0       desr   -0.26   +0.91   -17.155  
   37.0       desr   -0.26   +0.91   -17.112  
   38.0       desr   -0.26   +0.91   -17.066  
   39.0       desr   -0.26   +0.91   -17.018  
   40.0       desr   -0.26   +0.91   -16.972  
   41.0       desr   -0.26   +0.91   -16.934  
   42.0       desr   -0.26   +0.91   -16.899  
   43.0       desr   -0.26   +0.91   -16.870  
   44.0       desr   -0.26   +0.91   -16.843  
   45.0       desr   -0.26   +0.91   -16.823  
   46.0       desr   -0.26   +0.91   -16.807  
   47.0       desr   -0.26   +0.91   -16.798  
   48.0       desr   -0.26   +0.91   -16.788  
   49.0       desr   -0.26   +0.91   -16.779  
   50.0       desr   -0.26   +0.91   -16.768  
   51.0       desr   -0.26   +0.91   -16.756  
   52.0       desr   -0.26   +0.91   -16.741  
   53.0       desr   -0.26   +0.91   -16.722  
   54.0       desr   -0.26   +0.91   -16.700  
   55.0       desr   -0.26   +0.91   -16.676  
   56.0       desr   -0.26   +0.91   -16.649  
   57.0       desr   -0.26   +0.91   -16.622  
   58.0       desr   -0.26   +0.91   -16.595  
   59.0       desr   -0.26   +0.91   -16.570  
   60.0       desr   -0.26   +0.91   -16.547  
   61.0       desr   -0.26   +0.91   -16.527  
   62.0       desr   -0.26   +0.91   -16.509  
   63.0       desr   -0.26   +0.91   -16.492  
   64.0       desr   -0.26   +0.91   -16.476  
   65.0       desr   -0.26   +0.91   -16.462  
   66.0       desr   -0.26   +0.91   -16.449  
   67.0       desr   -0.26   +0.91   -16.437  
   68.0       desr   -0.26   +0.91   -16.428  
   69.0       desr   -0.26   +0.91   -16.420  
   70.0       desr   -0.26   +0.91   -16.414  
   71.0       desr   -0.26   +0.91   -16.408  
   72.0       desr   -0.26   +0.91   -16.401  
   73.0       desr   -0.26   +0.91   -16.392  
   74.0       desr   -0.26   +0.91   -16.382  
   75.0       desr   -0.26   +0.91   -16.370  
   76.0       desr   -0.26   +0.91   -16.356  
   77.0       desr   -0.26   +0.91   -16.341  
   78.0       desr   -0.26   +0.91   -16.327  
   79.0       desr   -0.26   +0.91   -16.312  
   80.0       desr   -0.26   +0.91   -16.298  
  -15.0       desr   -0.24   +0.92   -17.372  
  -14.0       desr   -0.24   +0.92   -17.725  
  -13.0       desr   -0.24   +0.92   -18.063  
  -12.0       desr   -0.24   +0.92   -18.365  
  -11.0       desr   -0.24   +0.92   -18.591  
  -10.0       desr   -0.24   +0.92   -18.802  
   -9.0       desr   -0.24   +0.92   -19.012  
   -8.0       desr   -0.24   +0.92   -19.221  
   -7.0       desr   -0.24   +0.92   -19.368  
   -6.0       desr   -0.24   +0.92   -19.495  
   -5.0       desr   -0.24   +0.92   -19.590  
   -4.0       desr   -0.24   +0.92   -19.670  
   -3.0       desr   -0.24   +0.92   -19.720  
   -2.0       desr   -0.24   +0.92   -19.755  
   -1.0       desr   -0.24   +0.92   -19.769  
    0.0       desr   -0.24   +0.92   -19.779  
    1.0       desr   -0.24   +0.92   -19.772  
    2.0       desr   -0.24   +0.92   -19.753  
    3.0       desr   -0.24   +0.92   -19.718  
    4.0       desr   -0.24   +0.92   -19.681  
    5.0       desr   -0.24   +0.92   -19.637  
    6.0       desr   -0.24   +0.92   -19.589  
    7.0       desr   -0.24   +0.92   -19.531  
    8.0       desr   -0.24   +0.92   -19.467  
    9.0       desr   -0.24   +0.92   -19.385  
   10.0       desr   -0.24   +0.92   -19.289  
   11.0       desr   -0.24   +0.92   -19.194  
   12.0       desr   -0.24   +0.92   -19.111  
   13.0       desr   -0.24   +0.92   -19.035  
   14.0       desr   -0.24   +0.92   -18.954  
   15.0       desr   -0.24   +0.92   -18.857  
   16.0       desr   -0.24   +0.92   -18.750  
   17.0       desr   -0.24   +0.92   -18.631  
   18.0       desr   -0.24   +0.92   -18.509  
   19.0       desr   -0.24   +0.92   -18.389  
   20.0       desr   -0.24   +0.92   -18.276  
   21.0       desr   -0.24   +0.92   -18.176  
   22.0       desr   -0.24   +0.92   -18.083  
   23.0       desr   -0.24   +0.92   -17.990  
   24.0       desr   -0.24   +0.92   -17.891  
   25.0       desr   -0.24   +0.92   -17.793  
   26.0       desr   -0.24   +0.92   -17.704  
   27.0       desr   -0.24   +0.92   -17.627  
   28.0       desr   -0.24   +0.92   -17.556  
   29.0       desr   -0.24   +0.92   -17.490  
   30.0       desr   -0.24   +0.92   -17.422  
   31.0       desr   -0.24   +0.92   -17.357  
   32.0       desr   -0.24   +0.92   -17.296  
   33.0       desr   -0.24   +0.92   -17.244  
   34.0       desr   -0.24   +0.92   -17.198  
   35.0       desr   -0.24   +0.92   -17.158  
   36.0       desr   -0.24   +0.92   -17.118  
   37.0       desr   -0.24   +0.92   -17.076  
   38.0       desr   -0.24   +0.92   -17.031  
   39.0       desr   -0.24   +0.92   -16.983  
   40.0       desr   -0.24   +0.92   -16.938  
   41.0       desr   -0.24   +0.92   -16.900  
   42.0       desr   -0.24   +0.92   -16.866  
   43.0       desr   -0.24   +0.92   -16.837  
   44.0       desr   -0.24   +0.92   -16.810  
   45.0       desr   -0.24   +0.92   -16.789  
   46.0       desr   -0.24   +0.92   -16.774  
   47.0       desr   -0.24   +0.92   -16.764  
   48.0       desr   -0.24   +0.92   -16.754  
   49.0       desr   -0.24   +0.92   -16.744  
   50.0       desr   -0.24   +0.92   -16.733  
   51.0       desr   -0.24   +0.92   -16.721  
   52.0       desr   -0.24   +0.92   -16.705  
   53.0       desr   -0.24   +0.92   -16.686  
   54.0       desr   -0.24   +0.92   -16.665  
   55.0       desr   -0.24   +0.92   -16.640  
   56.0       desr   -0.24   +0.92   -16.614  
   57.0       desr   -0.24   +0.92   -16.587  
   58.0       desr   -0.24   +0.92   -16.561  
   59.0       desr   -0.24   +0.92   -16.536  
   60.0       desr   -0.24   +0.92   -16.514  
   61.0       desr   -0.24   +0.92   -16.494  
   62.0       desr   -0.24   +0.92   -16.476  
   63.0       desr   -0.24   +0.92   -16.460  
   64.0       desr   -0.24   +0.92   -16.444  
   65.0       desr   -0.24   +0.92   -16.430  
   66.0       desr   -0.24   +0.92   -16.417  
   67.0       desr   -0.24   +0.92   -16.405  
   68.0       desr   -0.24   +0.92   -16.396  
   69.0       desr   -0.24   +0.92   -16.388  
   70.0       desr   -0.24   +0.92   -16.382  
   71.0       desr   -0.24   +0.92   -16.376  
   72.0       desr   -0.24   +0.92   -16.369  
   73.0       desr   -0.24   +0.92   -16.360  
   74.0       desr   -0.24   +0.92   -16.350  
   75.0       desr   -0.24   +0.92   -16.338  
   76.0       desr   -0.24   +0.92   -16.324  
   77.0       desr   -0.24   +0.92   -16.309  
   78.0       desr   -0.24   +0.92   -16.294  
   79.0       desr   -0.24   +0.92   -16.279  
   80.0       desr   -0.24   +0.92   -16.265  
  -15.0       desr   -0.22   +0.93   -17.357  
  -14.0       desr   -0.22   +0.93   -17.710  
  -13.0       desr   -0.22   +0.93   -18.045  
  -12.0       desr   -0.22   +0.93   -18.346  
  -11.0       desr   -0.22   +0.93   -18.571  
  -10.0       desr   -0.22   +0.93   -18.782  
   -9.0       desr   -0.22   +0.93   -18.992  
   -8.0       desr   -0.22   +0.93   -19.202  
   -7.0       desr   -0.22   +0.93   -19.348  
   -6.0       desr   -0.22   +0.93   -19.477  
   -5.0       desr   -0.22   +0.93   -19.572  
   -4.0       desr   -0.22   +0.93   -19.653  
   -3.0       desr   -0.22   +0.93   -19.704  
   -2.0       desr   -0.22   +0.93   -19.739  
   -1.0       desr   -0.22   +0.93   -19.754  
    0.0       desr   -0.22   +0.93   -19.764  
    1.0       desr   -0.22   +0.93   -19.756  
    2.0       desr   -0.22   +0.93   -19.737  
    3.0       desr   -0.22   +0.93   -19.702  
    4.0       desr   -0.22   +0.93   -19.664  
    5.0       desr   -0.22   +0.93   -19.619  
    6.0       desr   -0.22   +0.93   -19.570  
    7.0       desr   -0.22   +0.93   -19.511  
    8.0       desr   -0.22   +0.93   -19.446  
    9.0       desr   -0.22   +0.93   -19.363  
   10.0       desr   -0.22   +0.93   -19.267  
   11.0       desr   -0.22   +0.93   -19.171  
   12.0       desr   -0.22   +0.93   -19.087  
   13.0       desr   -0.22   +0.93   -19.010  
   14.0       desr   -0.22   +0.93   -18.928  
   15.0       desr   -0.22   +0.93   -18.830  
   16.0       desr   -0.22   +0.93   -18.722  
   17.0       desr   -0.22   +0.93   -18.602  
   18.0       desr   -0.22   +0.93   -18.478  
   19.0       desr   -0.22   +0.93   -18.357  
   20.0       desr   -0.22   +0.93   -18.243  
   21.0       desr   -0.22   +0.93   -18.141  
   22.0       desr   -0.22   +0.93   -18.047  
   23.0       desr   -0.22   +0.93   -17.953  
   24.0       desr   -0.22   +0.93   -17.853  
   25.0       desr   -0.22   +0.93   -17.755  
   26.0       desr   -0.22   +0.93   -17.665  
   27.0       desr   -0.22   +0.93   -17.588  
   28.0       desr   -0.22   +0.93   -17.516  
   29.0       desr   -0.22   +0.93   -17.450  
   30.0       desr   -0.22   +0.93   -17.383  
   31.0       desr   -0.22   +0.93   -17.318  
   32.0       desr   -0.22   +0.93   -17.257  
   33.0       desr   -0.22   +0.93   -17.206  
   34.0       desr   -0.22   +0.93   -17.161  
   35.0       desr   -0.22   +0.93   -17.122  
   36.0       desr   -0.22   +0.93   -17.082  
   37.0       desr   -0.22   +0.93   -17.041  
   38.0       desr   -0.22   +0.93   -16.995  
   39.0       desr   -0.22   +0.93   -16.948  
   40.0       desr   -0.22   +0.93   -16.904  
   41.0       desr   -0.22   +0.93   -16.866  
   42.0       desr   -0.22   +0.93   -16.832  
   43.0       desr   -0.22   +0.93   -16.803  
   44.0       desr   -0.22   +0.93   -16.777  
   45.0       desr   -0.22   +0.93   -16.756  
   46.0       desr   -0.22   +0.93   -16.740  
   47.0       desr   -0.22   +0.93   -16.730  
   48.0       desr   -0.22   +0.93   -16.720  
   49.0       desr   -0.22   +0.93   -16.710  
   50.0       desr   -0.22   +0.93   -16.699  
   51.0       desr   -0.22   +0.93   -16.685  
   52.0       desr   -0.22   +0.93   -16.669  
   53.0       desr   -0.22   +0.93   -16.651  
   54.0       desr   -0.22   +0.93   -16.629  
   55.0       desr   -0.22   +0.93   -16.605  
   56.0       desr   -0.22   +0.93   -16.579  
   57.0       desr   -0.22   +0.93   -16.553  
